"Goal","Target","Indicator","SeriesCode","SeriesDescription","GeoAreaCode","GeoAreaName","Activity","Location","Reporting Type","Units","2022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","48","Bahrain","ISIC4_B","ALLAREA","G","M_M3_PER_YR","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","48","Bahrain","ISIC4_C","ALLAREA","G","M_M3_PER_YR","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","48","Bahrain","ISIC4_D","ALLAREA","G","M_M3_PER_YR","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","48","Bahrain","ISIC4_E","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","48","Bahrain","ISIC4_F","ALLAREA","G","M_M3_PER_YR","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","48","Bahrain","PRIV_HH","ALLAREA","G","M_M3_PER_YR","163.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","48","Bahrain","SERV_HH","ALLAREA","G","M_M3_PER_YR","163.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","48","Bahrain","SERVICES","ALLAREA","G","M_M3_PER_YR","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","48","Bahrain","TOTAL","ALLAREA","G","M_M3_PER_YR","169.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","50","Bangladesh","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
